2.594059944152832031e+01 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 6.790000200271606445e-01 5.303999900817871094e+00 8.909999847412109375e+01 1.647500038146972656e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 1.273600006103515625e+02 2.663999938964843750e+01 1.040000000000000036e+01
6.538760185241699219e+00 0.000000000000000000e+00 1.810000038146972656e+01 1.000000000000000000e+00 6.309999823570251465e-01 7.015999794006347656e+00 9.750000000000000000e+01 1.202399969100952148e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 3.920499877929687500e+02 2.960000038146972656e+00 5.000000000000000000e+01
1.789900064468383789e-01 0.000000000000000000e+00 9.689999580383300781e+00 0.000000000000000000e+00 5.849999785423278809e-01 5.670000076293945312e+00 2.879999923706054688e+01 2.798599958419799805e+00 6.000000000000000000e+00 3.910000000000000000e+02 1.920000076293945312e+01 3.932900085449218750e+02 1.760000038146972656e+01 2.310000000000000142e+01
3.321049928665161133e+00 0.000000000000000000e+00 1.957999992370605469e+01 1.000000000000000000e+00 8.709999918937683105e-01 5.402999877929687500e+00 1.000000000000000000e+02 1.321599960327148438e+00 5.000000000000000000e+00 4.030000000000000000e+02 1.469999980926513672e+01 3.968999938964843750e+02 2.681999969482421875e+01 1.340000000000000036e+01
3.398300111293792725e-01 2.200000000000000000e+01 5.860000133514404297e+00 0.000000000000000000e+00 4.309999942779541016e-01 6.107999801635742188e+00 3.490000152587890625e+01 8.055500030517578125e+00 7.000000000000000000e+00 3.300000000000000000e+02 1.910000038146972656e+01 3.901799926757812500e+02 9.159999847412109375e+00 2.430000000000000071e+01
2.875000052154064178e-02 2.800000000000000000e+01 1.503999996185302734e+01 0.000000000000000000e+00 4.639999866485595703e-01 6.210999965667724609e+00 2.889999961853027344e+01 3.665899991989135742e+00 4.000000000000000000e+00 2.700000000000000000e+02 1.820000076293945312e+01 3.963299865722656250e+02 6.210000038146972656e+00 2.500000000000000000e+01
2.259709930419921875e+01 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 6.999999880790710449e-01 5.000000000000000000e+00 8.950000000000000000e+01 1.518399953842163086e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 3.968999938964843750e+02 3.198999977111816406e+01 7.400000000000000355e+00
4.574610137939453125e+01 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 6.930000185966491699e-01 4.519000053405761719e+00 1.000000000000000000e+02 1.658200025558471680e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 8.826999664306640625e+01 3.697999954223632812e+01 7.000000000000000000e+00
5.789000168442726135e-02 1.250000000000000000e+01 6.070000171661376953e+00 0.000000000000000000e+00 4.090000092983245850e-01 5.877999782562255859e+00 2.139999961853027344e+01 6.498000144958496094e+00 4.000000000000000000e+00 3.450000000000000000e+02 1.889999961853027344e+01 3.962099914550781250e+02 8.100000381469726562e+00 2.200000000000000000e+01
1.126579999923706055e+00 0.000000000000000000e+00 1.957999992370605469e+01 1.000000000000000000e+00 8.709999918937683105e-01 5.012000083923339844e+00 8.800000000000000000e+01 1.610200047492980957e+00 5.000000000000000000e+00 4.030000000000000000e+02 1.469999980926513672e+01 3.432799987792968750e+02 1.211999988555908203e+01 1.530000000000000071e+01
1.181229972839355469e+01 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 7.179999947547912598e-01 6.823999881744384766e+00 7.650000000000000000e+01 1.794000029563903809e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 4.845000076293945312e+01 2.273999977111816406e+01 8.400000000000000355e+00
4.812129974365234375e+00 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 7.129999995231628418e-01 6.701000213623046875e+00 9.000000000000000000e+01 2.597500085830688477e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 2.552299957275390625e+02 1.642000007629394531e+01 1.639999999999999858e+01
5.577800273895263672e-01 0.000000000000000000e+00 2.188999938964843750e+01 0.000000000000000000e+00 6.240000128746032715e-01 6.335000038146972656e+00 9.819999694824218750e+01 2.110699892044067383e+00 4.000000000000000000e+00 4.370000000000000000e+02 2.120000076293945312e+01 3.946700134277343750e+02 1.695999908447265625e+01 1.810000000000000142e+01
8.186999708414077759e-02 0.000000000000000000e+00 2.890000104904174805e+00 0.000000000000000000e+00 4.449999928474426270e-01 7.820000171661376953e+00 3.690000152587890625e+01 3.495199918746948242e+00 2.000000000000000000e+00 2.760000000000000000e+02 1.800000000000000000e+01 3.935299987792968750e+02 3.569999933242797852e+00 4.379999999999999716e+01
7.672019958496093750e+00 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 6.930000185966491699e-01 5.747000217437744141e+00 9.890000152587890625e+01 1.633399963378906250e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 3.931000061035156250e+02 1.992000007629394531e+01 8.500000000000000000e+00
7.243999838829040527e-02 6.000000000000000000e+01 1.690000057220458984e+00 0.000000000000000000e+00 4.110000133514404297e-01 5.883999824523925781e+00 1.850000000000000000e+01 1.071030044555664062e+01 4.000000000000000000e+00 4.110000000000000000e+02 1.829999923706054688e+01 3.923299865722656250e+02 7.789999961853027344e+00 1.860000000000000142e+01
3.960999846458435059e-02 0.000000000000000000e+00 5.190000057220458984e+00 0.000000000000000000e+00 5.149999856948852539e-01 6.037000179290771484e+00 3.450000000000000000e+01 5.985300064086914062e+00 5.000000000000000000e+00 2.240000000000000000e+02 2.020000076293945312e+01 3.968999938964843750e+02 8.010000228881835938e+00 2.110000000000000142e+01
1.463359951972961426e+00 0.000000000000000000e+00 1.957999992370605469e+01 0.000000000000000000e+00 6.050000190734863281e-01 7.488999843597412109e+00 9.080000305175781250e+01 1.970900058746337891e+00 5.000000000000000000e+00 4.030000000000000000e+02 1.469999980926513672e+01 3.744299926757812500e+02 1.730000019073486328e+00 5.000000000000000000e+01
6.718000173568725586e-01 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 7.400000095367431641e-01 6.459000110626220703e+00 9.480000305175781250e+01 1.987900018692016602e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 4.306000137329101562e+01 2.397999954223632812e+01 1.180000000000000071e+01
3.226400017738342285e-01 0.000000000000000000e+00 2.188999938964843750e+01 0.000000000000000000e+00 6.240000128746032715e-01 5.941999912261962891e+00 9.350000000000000000e+01 1.966899991035461426e+00 4.000000000000000000e+00 4.370000000000000000e+02 2.120000076293945312e+01 3.782500000000000000e+02 1.689999961853027344e+01 1.739999999999999858e+01
4.010999947786331177e-02 8.000000000000000000e+01 1.519999980926513672e+00 0.000000000000000000e+00 4.040000140666961670e-01 7.287000179290771484e+00 3.409999847412109375e+01 7.309000015258789062e+00 2.000000000000000000e+00 3.290000000000000000e+02 1.260000038146972656e+01 3.968999938964843750e+02 4.079999923706054688e+00 3.329999999999999716e+01
9.557700157165527344e-01 0.000000000000000000e+00 8.140000343322753906e+00 0.000000000000000000e+00 5.379999876022338867e-01 6.046999931335449219e+00 8.880000305175781250e+01 4.453400135040283203e+00 4.000000000000000000e+00 3.070000000000000000e+02 2.100000000000000000e+01 3.063800048828125000e+02 1.728000068664550781e+01 1.480000000000000071e+01
2.008489990234375000e+01 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 6.999999880790710449e-01 4.368000030517578125e+00 9.119999694824218750e+01 1.439499974250793457e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 2.858299865722656250e+02 3.062999916076660156e+01 8.800000000000000711e+00
2.899000048637390137e-02 4.000000000000000000e+01 1.250000000000000000e+00 0.000000000000000000e+00 4.289999902248382568e-01 6.939000129699707031e+00 3.450000000000000000e+01 8.792099952697753906e+00 1.000000000000000000e+00 3.350000000000000000e+02 1.970000076293945312e+01 3.898500061035156250e+02 5.889999866485595703e+00 2.660000000000000142e+01
2.243800014257431030e-01 0.000000000000000000e+00 9.689999580383300781e+00 0.000000000000000000e+00 5.849999785423278809e-01 6.026999950408935547e+00 7.969999694824218750e+01 2.498199939727783203e+00 6.000000000000000000e+00 3.910000000000000000e+02 1.920000076293945312e+01 3.968999938964843750e+02 1.432999992370605469e+01 1.680000000000000071e+01
6.566500067710876465e-01 2.000000000000000000e+01 3.970000028610229492e+00 0.000000000000000000e+00 6.470000147819519043e-01 6.842000007629394531e+00 1.000000000000000000e+02 2.010699987411499023e+00 5.000000000000000000e+00 2.640000000000000000e+02 1.300000000000000000e+01 3.919299926757812500e+02 6.900000095367431641e+00 3.010000000000000142e+01
2.895500063896179199e-01 0.000000000000000000e+00 1.059000015258789062e+01 0.000000000000000000e+00 4.889999926090240479e-01 5.412000179290771484e+00 9.800000190734863281e+00 3.587500095367431641e+00 4.000000000000000000e+00 2.770000000000000000e+02 1.860000038146972656e+01 3.489299926757812500e+02 2.954999923706054688e+01 2.369999999999999929e+01
1.833770036697387695e+00 0.000000000000000000e+00 1.957999992370605469e+01 1.000000000000000000e+00 6.050000190734863281e-01 7.802000045776367188e+00 9.819999694824218750e+01 2.040699958801269531e+00 5.000000000000000000e+00 4.030000000000000000e+02 1.469999980926513672e+01 3.896099853515625000e+02 1.919999957084655762e+00 5.000000000000000000e+01
1.712000072002410889e-01 0.000000000000000000e+00 8.560000419616699219e+00 0.000000000000000000e+00 5.199999809265136719e-01 5.835999965667724609e+00 9.190000152587890625e+01 2.210999965667724609e+00 5.000000000000000000e+00 3.840000000000000000e+02 2.089999961853027344e+01 3.956700134277343750e+02 1.865999984741210938e+01 1.950000000000000000e+01
6.444049835205078125e+00 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 5.839999914169311523e-01 6.425000190734863281e+00 7.480000305175781250e+01 2.200400114059448242e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 9.794999694824218750e+01 1.202999973297119141e+01 1.610000000000000142e+01
7.949999719858169556e-02 6.000000000000000000e+01 1.690000057220458984e+00 0.000000000000000000e+00 4.110000133514404297e-01 6.578999996185302734e+00 3.590000152587890625e+01 1.071030044555664062e+01 4.000000000000000000e+00 4.110000000000000000e+02 1.829999923706054688e+01 3.707799987792968750e+02 5.489999771118164062e+00 2.410000000000000142e+01
1.311700046062469482e-01 0.000000000000000000e+00 8.560000419616699219e+00 0.000000000000000000e+00 5.199999809265136719e-01 6.126999855041503906e+00 8.519999694824218750e+01 2.122400045394897461e+00 5.000000000000000000e+00 3.840000000000000000e+02 2.089999961853027344e+01 3.876900024414062500e+02 1.409000015258789062e+01 2.039999999999999858e+01
8.664000034332275391e-02 4.500000000000000000e+01 3.440000057220458984e+00 0.000000000000000000e+00 4.370000064373016357e-01 7.177999973297119141e+00 2.629999923706054688e+01 6.479800224304199219e+00 5.000000000000000000e+00 3.980000000000000000e+02 1.519999980926513672e+01 3.904899902343750000e+02 2.869999885559082031e+00 3.639999999999999858e+01
1.223580002784729004e+00 0.000000000000000000e+00 1.957999992370605469e+01 0.000000000000000000e+00 6.050000190734863281e-01 6.942999839782714844e+00 9.740000152587890625e+01 1.877300024032592773e+00 5.000000000000000000e+00 4.030000000000000000e+02 1.469999980926513672e+01 3.634299926757812500e+02 4.590000152587890625e+00 4.129999999999999716e+01
4.077099859714508057e-01 0.000000000000000000e+00 6.199999809265136719e+00 1.000000000000000000e+00 5.070000290870666504e-01 6.164000034332275391e+00 9.130000305175781250e+01 3.048000097274780273e+00 8.000000000000000000e+00 3.070000000000000000e+02 1.739999961853027344e+01 3.952399902343750000e+02 2.145999908447265625e+01 2.169999999999999929e+01
1.744599938392639160e-01 0.000000000000000000e+00 1.059000015258789062e+01 1.000000000000000000e+00 4.889999926090240479e-01 5.960000038146972656e+00 9.209999847412109375e+01 3.877099990844726562e+00 4.000000000000000000e+00 2.770000000000000000e+02 1.860000038146972656e+01 3.932500000000000000e+02 1.727000045776367188e+01 2.169999999999999929e+01
2.908999919891357422e-01 0.000000000000000000e+00 2.188999938964843750e+01 0.000000000000000000e+00 6.240000128746032715e-01 6.173999786376953125e+00 9.359999847412109375e+01 1.611899971961975098e+00 4.000000000000000000e+00 4.370000000000000000e+02 2.120000076293945312e+01 3.880799865722656250e+02 2.415999984741210938e+01 1.400000000000000000e+01
1.587599962949752808e-01 0.000000000000000000e+00 1.081000041961669922e+01 0.000000000000000000e+00 4.129999876022338867e-01 5.960999965667724609e+00 1.750000000000000000e+01 5.287300109863281250e+00 4.000000000000000000e+00 3.050000000000000000e+02 1.920000076293945312e+01 3.769400024414062500e+02 9.880000114440917969e+00 2.169999999999999929e+01
1.305799931287765503e-01 0.000000000000000000e+00 1.001000022888183594e+01 0.000000000000000000e+00 5.469999909400939941e-01 5.872000217437744141e+00 7.309999847412109375e+01 2.477499961853027344e+00 6.000000000000000000e+00 4.320000000000000000e+02 1.779999923706054688e+01 3.386300048828125000e+02 1.536999988555908203e+01 2.039999999999999858e+01
1.015300005674362183e-01 0.000000000000000000e+00 1.282999992370605469e+01 0.000000000000000000e+00 4.370000064373016357e-01 6.278999805450439453e+00 7.450000000000000000e+01 4.052199840545654297e+00 5.000000000000000000e+00 3.980000000000000000e+02 1.870000076293945312e+01 3.736600036621093750e+02 1.197000026702880859e+01 2.000000000000000000e+01
2.728999964892864227e-02 0.000000000000000000e+00 7.070000171661376953e+00 0.000000000000000000e+00 4.690000116825103760e-01 7.184999942779541016e+00 6.109999847412109375e+01 4.967100143432617188e+00 2.000000000000000000e+00 2.420000000000000000e+02 1.779999923706054688e+01 3.928299865722656250e+02 4.030000209808349609e+00 3.470000000000000284e+01
1.501000020653009415e-02 8.000000000000000000e+01 2.009999990463256836e+00 0.000000000000000000e+00 4.350000023841857910e-01 6.635000228881835938e+00 2.970000076293945312e+01 8.343999862670898438e+00 4.000000000000000000e+00 2.800000000000000000e+02 1.700000000000000000e+01 3.909400024414062500e+02 5.989999771118164062e+00 2.450000000000000000e+01
1.391339969635009766e+01 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 7.129999995231628418e-01 6.208000183105468750e+00 9.500000000000000000e+01 2.222199916839599609e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 1.006299972534179688e+02 1.517000007629394531e+01 1.169999999999999929e+01
5.581069946289062500e+00 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 7.129999995231628418e-01 6.435999870300292969e+00 8.790000152587890625e+01 2.315799951553344727e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 1.001900024414062500e+02 1.621999931335449219e+01 1.430000000000000071e+01
8.716750144958496094e+00 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 6.930000185966491699e-01 6.471000194549560547e+00 9.880000305175781250e+01 1.725700020790100098e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 3.919800109863281250e+02 1.712000083923339844e+01 1.309999999999999964e+01
1.207419991493225098e+00 0.000000000000000000e+00 1.957999992370605469e+01 0.000000000000000000e+00 6.050000190734863281e-01 5.875000000000000000e+00 9.459999847412109375e+01 2.425899982452392578e+00 5.000000000000000000e+00 4.030000000000000000e+02 1.469999980926513672e+01 2.922900085449218750e+02 1.443000030517578125e+01 1.739999999999999858e+01
1.307509994506835938e+01 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 5.799999833106994629e-01 5.712999820709228516e+00 5.670000076293945312e+01 2.823699951171875000e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 3.968999938964843750e+02 1.476000022888183594e+01 2.010000000000000142e+01
1.326200067996978760e-01 0.000000000000000000e+00 8.560000419616699219e+00 0.000000000000000000e+00 5.199999809265136719e-01 5.850999832153320312e+00 9.669999694824218750e+01 2.106899976730346680e+00 5.000000000000000000e+00 3.840000000000000000e+02 2.089999961853027344e+01 3.940499877929687500e+02 1.646999931335449219e+01 1.950000000000000000e+01
4.754700064659118652e-01 0.000000000000000000e+00 9.899999618530273438e+00 0.000000000000000000e+00 5.440000295639038086e-01 6.112999916076660156e+00 5.879999923706054688e+01 4.001900196075439453e+00 4.000000000000000000e+00 3.040000000000000000e+02 1.839999961853027344e+01 3.962300109863281250e+02 1.272999954223632812e+01 2.100000000000000000e+01
1.709000021219253540e-02 9.000000000000000000e+01 2.019999980926513672e+00 0.000000000000000000e+00 4.099999964237213135e-01 6.728000164031982422e+00 3.609999847412109375e+01 1.212650012969970703e+01 5.000000000000000000e+00 1.870000000000000000e+02 1.700000000000000000e+01 3.844599914550781250e+02 4.500000000000000000e+00 3.010000000000000142e+01
3.298200070858001709e-01 0.000000000000000000e+00 2.188999938964843750e+01 0.000000000000000000e+00 6.240000128746032715e-01 5.822000026702880859e+00 9.540000152587890625e+01 2.469899892807006836e+00 4.000000000000000000e+00 4.370000000000000000e+02 2.120000076293945312e+01 3.886900024414062500e+02 1.502999973297119141e+01 1.839999999999999858e+01
3.768000006675720215e-02 8.000000000000000000e+01 1.519999980926513672e+00 0.000000000000000000e+00 4.040000140666961670e-01 7.274000167846679688e+00 3.829999923706054688e+01 7.309000015258789062e+00 2.000000000000000000e+00 3.290000000000000000e+02 1.260000038146972656e+01 3.922000122070312500e+02 6.619999885559082031e+00 3.460000000000000142e+01
1.964999921619892120e-02 8.000000000000000000e+01 1.759999990463256836e+00 0.000000000000000000e+00 3.849999904632568359e-01 6.230000019073486328e+00 3.150000000000000000e+01 9.089200019836425781e+00 1.000000000000000000e+00 2.410000000000000000e+02 1.820000076293945312e+01 3.416000061035156250e+02 1.293000030517578125e+01 2.010000000000000142e+01
5.404999852180480957e-01 2.000000000000000000e+01 3.970000028610229492e+00 0.000000000000000000e+00 5.749999880790710449e-01 7.469999790191650391e+00 5.259999847412109375e+01 2.871999979019165039e+00 5.000000000000000000e+00 2.640000000000000000e+02 1.300000000000000000e+01 3.902999877929687500e+02 3.160000085830688477e+00 4.350000000000000000e+01
2.693800032138824463e-01 0.000000000000000000e+00 9.899999618530273438e+00 0.000000000000000000e+00 5.440000295639038086e-01 6.265999794006347656e+00 8.280000305175781250e+01 3.262799978256225586e+00 4.000000000000000000e+00 3.040000000000000000e+02 1.839999961853027344e+01 3.933900146484375000e+02 7.900000095367431641e+00 2.160000000000000142e+01
2.683799862861633301e-01 0.000000000000000000e+00 9.689999580383300781e+00 0.000000000000000000e+00 5.849999785423278809e-01 5.794000148773193359e+00 7.059999847412109375e+01 2.892699956893920898e+00 6.000000000000000000e+00 3.910000000000000000e+02 1.920000076293945312e+01 3.968999938964843750e+02 1.410000038146972656e+01 1.830000000000000071e+01
1.690199971199035645e-01 0.000000000000000000e+00 2.564999961853027344e+01 0.000000000000000000e+00 5.809999704360961914e-01 5.986000061035156250e+00 8.840000152587890625e+01 1.992900013923645020e+00 2.000000000000000000e+00 1.880000000000000000e+02 1.910000038146972656e+01 3.850199890136718750e+02 1.481000041961669922e+01 2.139999999999999858e+01
6.417000293731689453e-02 0.000000000000000000e+00 5.960000038146972656e+00 0.000000000000000000e+00 4.990000128746032715e-01 5.933000087738037109e+00 6.819999694824218750e+01 3.360300064086914062e+00 5.000000000000000000e+00 2.790000000000000000e+02 1.920000076293945312e+01 3.968999938964843750e+02 9.680000305175781250e+00 1.889999999999999858e+01
1.116040039062500000e+01 0.000000000000000000e+00 1.810000038146972656e+01 0.000000000000000000e+00 7.400000095367431641e-01 6.629000186920166016e+00 9.459999847412109375e+01 2.124700069427490234e+00 2.400000000000000000e+01 6.660000000000000000e+02 2.020000076293945312e+01 1.098499984741210938e+02 2.327000045776367188e+01 1.340000000000000036e+01
2.762999944388866425e-02 7.500000000000000000e+01 2.950000047683715820e+00 0.000000000000000000e+00 4.280000030994415283e-01 6.594999790191650391e+00 2.179999923706054688e+01 5.401100158691406250e+00 3.000000000000000000e+00 2.520000000000000000e+02 1.829999923706054688e+01 3.956300048828125000e+02 4.320000171661376953e+00 3.080000000000000071e+01
3.410899937152862549e-01 0.000000000000000000e+00 7.380000114440917969e+00 0.000000000000000000e+00 4.930000007152557373e-01 6.414999961853027344e+00 4.009999847412109375e+01 4.721099853515625000e+00 5.000000000000000000e+00 2.870000000000000000e+02 1.960000038146972656e+01 3.968999938964843750e+02 6.119999885559082031e+00 2.500000000000000000e+01
1.621100008487701416e-01 2.000000000000000000e+01 6.960000038146972656e+00 0.000000000000000000e+00 4.639999866485595703e-01 6.239999771118164062e+00 1.629999923706054688e+01 4.428999900817871094e+00 3.000000000000000000e+00 2.230000000000000000e+02 1.860000038146972656e+01 3.968999938964843750e+02 6.590000152587890625e+00 2.519999999999999929e+01
